,crn,date,subj,sub_num,course,location,section,description,instructor,credit
1064,@,TBA,ENT,192,ENT 192,TBA,-,Internship,The Staff,V
1065,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1066,@,TBA,ENT,197T,ENT 197T,TBA,-,Tutoring In Entomol,The Staff,V
1067,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1068,@,TBA,ENT,198,ENT 198,TBA,-,Directed Gp Study,The Staff,V
1069,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1070,@,TBA,ENT,198,ENT 198,TBA,034,Directed Gp Study,V,
1071,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1072,@,TBA,ENT,199,ENT 199,TBA,-,Special Study,The Staff,V
1073,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1074,@,TBA,ENT,290,ENT 290,TBA,-,Exploratory Entomology,The Staff,2.0
1075,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1076,@,TBA,ENT,298,ENT 298,TBA,-,Group Study,The Staff,V
1077,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1078,@,TBA,ENT,299,ENT 299,TBA,-,Research,The Staff,V
1079,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1080,@,TBA,ESM,192,ESM 192,TBA,-,Internship,The Staff,V
1081,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1082,@,TBA,ESM,194H,ESM 194H,TBA,-,Senior Honor Thesis,The Staff,V
1083,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1084,@,TBA,ESM,199,ESM 199,TBA,-,Special Study,The Staff,V
1085,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1086,@,TBA,ESP,092,ESP 092,TBA,-,Internship,The Staff,V
1087,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1088,@,TBA,ESP,098,ESP 098,TBA,-,Directed Group Study,The Staff,V
1089,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1090,@,TBA,ESP,190,ESP 190,TBA,-,Workshop Environ Problem,The Staff,V
1091,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1092,@,TBA,ESP,192,ESP 192,TBA,-,Internship,The Staff,V
1093,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1094,@,TBA,ESP,198,ESP 198,TBA,-,Directed Group Study,The Staff,V
1095,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1096,@,"1:10 - 2:00 PM, TR",ESP,198,ESP 198,WICKSN 2120J,002,Directed Group Study,"Meier, A",V
1097,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1098,@,TBA,ESP,199,ESP 199,TBA,-,Special Study,The Staff,V
1099,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1100,@,TBA,ESP,298,ESP 298,TBA,-,Directed Group Study,The Staff,V
1101,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1102,@,TBA,ESP,299,ESP 299,TBA,-,Research,"Winsor, T",V
1103,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1104,@,TBA,ETX,092,ETX 092,TBA,-,Internship,The Staff,V
1105,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1106,@,TBA,ETX,099,ETX 099,TBA,-,Special Study,The Staff,V
1107,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1108,@,TBA,ETX,190,ETX 190,TBA,-,Seminar,The Staff,1.0
1109,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1110,@,TBA,ETX,190C,ETX 190C,TBA,-,Res Group Conf,The Staff,1.0
1111,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1112,@,TBA,ETX,192,ETX 192,TBA,-,Internship,The Staff,V
1113,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1114,@,TBA,ETX,194HA,ETX 194HA,TBA,-,Honors Research,"Nguyen, T",3.0
1115,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1116,@,TBA,ETX,194HA,ETX 194HA,TBA,-,Honors Research,"Nguyen, T",3.0
1117,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1118,@,TBA,ETX,194HB,ETX 194HB,TBA,-,Honors Research,The Staff,3.0
1119,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1120,@,TBA,ETX,194HB,ETX 194HB,TBA,-,Honors Research,The Staff,3.0
1121,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1122,@,TBA,ETX,194HC,ETX 194HC,TBA,-,Honors Research,The Staff,3.0
1123,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1124,@,TBA,ETX,194HC,ETX 194HC,TBA,-,Honors Research,The Staff,3.0
1125,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1126,@,TBA,ETX,197T,ETX 197T,TBA,-,Tutor Environ Tox,The Staff,V
1127,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1128,@,TBA,ETX,198,ETX 198,TBA,-,Directed Gp Study,The Staff,V
1129,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1130,@,TBA,ETX,199,ETX 199,TBA,-,Special Study,The Staff,V
1131,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1132,@,TBA,ETX,290,ETX 290,TBA,-,Seminar,The Staff,1.0
1133,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1134,@,TBA,ETX,290C,ETX 290C,TBA,-,Adv Research Conf,The Staff,1.0
1135,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1136,@,TBA,ETX,297T,ETX 297T,TBA,-,Tutor Environ Tox,The Staff,V
1137,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1138,@,TBA,ETX,298,ETX 298,TBA,-,Directed Gp Study,The Staff,V
1139,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1140,@,TBA,ETX,299,ETX 299,TBA,-,Research,The Staff,V
1141,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1142,@,TBA,ETX,396,ETX 396,TBA,-,Teaching Asst Train Prac,The Staff,V
1143,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1144,@,"12:10 - 1:00 PM, W",EPI,291,EPI 291,HART 1128,001,Health Serv Res Clin Epi,"Hoch, J",1.0
1145,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1146,@,TBA,EPI,298,EPI 298,TBA,-,Group Study,The Staff,V
1147,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1148,@,TBA,EPI,299,EPI 299,TBA,-,Research,The Staff,V
1149,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1150,@,TBA,EVE,092,EVE 092,TBA,-,Internship,The Staff,V
1151,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1152,@,TBA,EVE,099,EVE 099,TBA,-,Special Study,The Staff,V
1153,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1154,@,"1:10 - 5:00 PM, F",EVE,180A,EVE 180A,STORER 1343,001,Experimental Ecology,"Yang, L",4.0
1155,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1156,@,"1:10 - 3:00 PM, T",EVE,180A,EVE 180A,STORER 1343,001,Experimental Ecology,"Yang, L",4.0
1157,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1158,@,TBA,EVE,189,EVE 189,TBA,-,Intro To Bio Res,The Staff,1.0
1159,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1160,@,TBA,EVE,192,EVE 192,TBA,-,Internship,The Staff,V
1161,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1162,@,TBA,EVE,194HA,EVE 194HA,TBA,-,Research Honors,The Staff,2.0
1163,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1164,@,TBA,EVE,194HB,EVE 194HB,TBA,-,Research Honors,The Staff,2.0
1165,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1166,@,TBA,EVE,194HC,EVE 194HC,TBA,-,Research Honors,The Staff,2.0
1167,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1168,@,TBA,EVE,197T,EVE 197T,TBA,-,Tutoring,The Staff,V
1169,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1170,@,TBA,EVE,198,EVE 198,TBA,-,Directed Gp Study,The Staff,V
1171,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1172,@,TBA,EVE,199,EVE 199,TBA,-,Special Study,The Staff,V
1173,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1174,@,TBA,EVE,290C,EVE 290C,TBA,-,Research Conference,The Staff,1.0
1175,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1176,@,TBA,EVE,298,EVE 298,TBA,-,Group Study,The Staff,V
1177,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1178,@,TBA,EVE,299,EVE 299,TBA,-,Research,The Staff,V
1179,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1180,@,TBA,EVE,390,EVE 390,TBA,-,Methods Of Teaching,The Staff,2.0
1181,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1182,@,TBA,EVE,390,EVE 390,TBA,-,Methods Of Teaching,The Staff,2.0
1183,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1184,@,TBA,EXB,090C,EXB 090C,TBA,-,Research Conference,The Staff,1.0
1185,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1186,@,TBA,EXB,092,EXB 092,TBA,-,Exercise Bio Internship,The Staff,V
1187,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1188,@,TBA,EXB,097T,EXB 097T,TBA,-,Exercise Bio Tutoring,The Staff,V
1189,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1190,@,TBA,EXB,097TC,EXB 097TC,TBA,-,Community Tutoring,The Staff,V
1191,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1192,@,TBA,EXB,098,EXB 098,TBA,-,Directed Grp Study,The Staff,V
1193,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1194,@,TBA,EXB,099,EXB 099,TBA,-,Special Study,The Staff,V
1195,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1196,@,TBA,EXB,190C,EXB 190C,TBA,-,Research Conference,The Staff,1.0
1197,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1198,@,TBA,EXB,192,EXB 192,TBA,-,Exercise Bio Internship,The Staff,V
1199,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1200,@,TBA,EXB,197T,EXB 197T,TBA,-,Exercise Bio Tutoring,The Staff,V
1201,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1202,@,TBA,EXB,197TC,EXB 197TC,TBA,-,Community Tutoring,The Staff,V
1203,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1204,@,TBA,EXB,198,EXB 198,TBA,-,Directed Group Study,The Staff,V
1205,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1206,@,TBA,EXB,199,EXB 199,TBA,-,Special Study,The Staff,V
1207,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1208,@,TBA,FPS,180A,FPS 180A,TBA,-,Intro Res Polymer Sci,The Staff,2.0
1209,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1210,@,TBA,FPS,180B,FPS 180B,TBA,-,Intro Res Polymer Sci,The Staff,2.0
1211,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1212,@,TBA,FPS,192,FPS 192,TBA,-,Internship Fib & Ply Sci,The Staff,V
1213,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1214,@,TBA,FPS,197T,FPS 197T,TBA,-,Tutoring Fib & Ply Sci,The Staff,V
1215,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1216,@,TBA,FPS,198,FPS 198,TBA,-,Directed Group Study,The Staff,V
1217,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1218,@,TBA,FPS,199,FPS 199,TBA,-,Special Study,The Staff,V
1219,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1220,@,TBA,FPS,299,FPS 299,TBA,-,Research,The Staff,V
1221,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1222,@,TBA,FST,099,FST 099,TBA,-,Special Study,The Staff,V
1223,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1224,@,"8:00 - 9:50 AM, M",FST,102B,FST 102B,BAINER 1060,A01,Practical Malt & Brewing,"Fox, G",4.0
1225,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1226,@,"12:10 - 3:00 PM, F",FST,102B,FST 102B,RMIBWF,A01,Practical Malt & Brewing,"Fox, G",4.0
1227,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1228,@,"8:00 - 10:50 AM, T",FST,102B,FST 102B,RMIBWF,A02,Practical Malt & Brewing,"Fox, G",4.0
1229,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1230,@,"8:00 - 9:50 AM, M",FST,102B,FST 102B,BAINER 1060,A02,Practical Malt & Brewing,"Fox, G",4.0
1231,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1232,@,"8:00 - 10:50 AM, R",FST,102B,FST 102B,RMIBWF,A03,Practical Malt & Brewing,"Fox, G",4.0
1233,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1234,@,"8:00 - 9:50 AM, M",FST,102B,FST 102B,BAINER 1060,A03,Practical Malt & Brewing,"Fox, G",4.0
1235,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1236,@,TBA,FST,192,FST 192,TBA,-,Internship,The Staff,V
1237,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1238,@,TBA,FST,198,FST 198,TBA,-,Directed Gp Study,The Staff,V
1239,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1240,@,TBA,FST,199,FST 199,TBA,-,Special Study,The Staff,V
1241,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1242,@,TBA,FST,290C,FST 290C,TBA,-,Adv Research Conf,The Staff,1.0
1243,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1244,@,TBA,FST,298,FST 298,TBA,-,Group Study,The Staff,V
1245,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1246,@,TBA,FST,299,FST 299,TBA,-,Research,The Staff,V
1247,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1248,@,TBA,FST,396,FST 396,TBA,-,Teaching Asst Train Prac,The Staff,V
1249,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1250,@,TBA,FSM,192,FSM 192,TBA,-,Internship,The Staff,V
1251,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1252,@,TBA,FSM,197T,FSM 197T,TBA,-,Fsm Tutoring,The Staff,V
1253,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1254,@,TBA,FSM,198,FSM 198,TBA,-,Directed Gp Study,The Staff,V
1255,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1256,@,TBA,FSM,199,FSM 199,TBA,-,Special Study,The Staff,V
1257,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1258,@,TBA,FOR,298,FOR 298,TBA,-,Group Study,The Staff,V
1259,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1260,@,TBA,FOR,299,FOR 299,TBA,-,Research in FS,The Staff,V
1261,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1262,@,TBA,FRE,098,FRE 098,TBA,-,Directed Gp Study,The Staff,V
1263,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1264,@,TBA,FRE,099,FRE 099,TBA,-,Special Study,The Staff,V
1265,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1266,@,TBA,FRE,192,FRE 192,TBA,-,Fr Intnshp,The Staff,V
1267,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1268,@,TBA,FRE,194H,FRE 194H,TBA,-,Honors Program,The Staff,4.0
1269,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1270,@,TBA,FRE,195H,FRE 195H,TBA,-,Honors Thesis,The Staff,4.0
1271,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1272,@,TBA,FRE,197T,FRE 197T,TBA,-,Tutoring,The Staff,V
1273,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1274,@,TBA,FRE,197TC,FRE 197TC,TBA,-,Tutor In Community,The Staff,V
1275,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1276,@,TBA,FRE,198,FRE 198,TBA,-,Directed Gp Study,The Staff,V
1277,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1278,@,TBA,FRE,199,FRE 199,TBA,-,Special Study,The Staff,V
1279,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1280,@,TBA,FRE,297,FRE 297,TBA,-,Individual Study,The Staff,V
1281,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1282,@,TBA,FRE,298,FRE 298,TBA,-,Group Study,The Staff,V
1283,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1284,@,TBA,FRE,299,FRE 299,TBA,-,Research,The Staff,V
1285,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1286,@,TBA,FRE,299D,FRE 299D,TBA,-,Individual Study,The Staff,V
1287,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1288,@,TBA,FRE,396,FRE 396,TBA,-,Teaching Asst Train Prac,The Staff,V
1289,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1290,@,"4:10 - 5:00 PM, M",GGG,294,GGG 294,NOFAC,001,Sem Human Genetics,"Mcpherson, J",2.0
1291,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1292,@,TBA,GGG,298,GGG 298,TBA,-,Group Study,The Staff,V
1293,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1294,@,"12:00 - 1:00 PM, F",GGG,298,GGG 298,OLSON 159,088,Group Study,"Brown, C",V
1295,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1296,@,"9:00 - 12:15 PM, W",GGG,298,GGG 298,TBA,088,Group Study,"Brown, C",V
1297,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1298,@,TBA,GGG,299,GGG 299,TBA,-,Research,V,
1299,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1300,@,TBA,GGG,300,GGG 300,TBA,-,Teaching Genetics,The Staff,V
1301,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1302,@,TBA,GEO,293,GEO 293,TBA,-,Graduate Internship,The Staff,V
1303,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1304,@,TBA,GEO,298,GEO 298,TBA,-,Group Study,The Staff,V
1305,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1306,@,TBA,GEO,299,GEO 299,TBA,-,Research,The Staff,V
1307,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1308,@,TBA,GEO,299D,GEO 299D,TBA,-,Individual Study,The Staff,V
1309,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1310,@,TBA,GEL,092,GEL 092,TBA,-,Internship,The Staff,V
1311,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1312,@,TBA,GEL,098,GEL 098,TBA,-,Directed Group Study,The Staff,V
1313,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1314,@,TBA,GEL,099,GEL 099,TBA,-,Special Study,The Staff,V
1315,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1316,@,TBA,GEL,192,GEL 192,TBA,-,Internship,The Staff,V
1317,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1318,@,TBA,GEL,194A,GEL 194A,TBA,-,Sr Thesis,The Staff,3.0
1319,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1320,@,TBA,GEL,194B,GEL 194B,TBA,-,Sr Thesis,The Staff,3.0
1321,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
1322,@,TBA,GEL,194HA,GEL 194HA,TBA,-,Senior Honors Project,The Staff,3.0
1323,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
